Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,160,12,P:System.Windows.Forms.ToolStripComboBox.SelectedIndex,,,,,toolStripScale.SelectedIndex = Properties.Settings.Default.ScaleIndex;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,159,12,T:System.Windows.Forms.NumericUpDown,,,,,numericUpDownHeight.Value = Properties.Settings.Default.CustomHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,159,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,numericUpDownHeight.Value = Properties.Settings.Default.CustomHeight;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,158,12,T:System.Windows.Forms.NumericUpDown,,,,,numericUpDownWidth.Value = Properties.Settings.Default.CustomWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,158,12,P:System.Windows.Forms.NumericUpDown.Value,,,,,numericUpDownWidth.Value = Properties.Settings.Default.CustomWidth;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,157,12,T:System.Windows.Forms.ColorDialog,,,,,colorDialogBg.Color = Properties.Settings.Default.BGColor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,157,12,P:System.Windows.Forms.ColorDialog.Color,,,,,colorDialogBg.Color = Properties.Settings.Default.BGColor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,154,12,P:System.Windows.Forms.Form.Size,,,,,this.Size = Properties.Settings.Default.ImageFormSize;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,153,12,P:System.Windows.Forms.Form.Location,,,,,this.Location = Properties.Settings.Default.ImageFormLocation;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,152,12,T:System.Windows.Forms.FormWindowState,,,,,this.WindowState = Properties.Settings.Default.ImageFormState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,152,12,T:System.Windows.Forms.FormWindowState,,,,,this.WindowState = Properties.Settings.Default.ImageFormState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,152,12,P:System.Windows.Forms.Form.WindowState,,,,,this.WindowState = Properties.Settings.Default.ImageFormState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,150,15,T:System.Windows.Forms.FormWindowState,,,,,Properties.Settings.Default.ImageFormState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,150,15,T:System.Windows.Forms.FormWindowState,,,,,Properties.Settings.Default.ImageFormState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,150,15,F:System.Windows.Forms.FormWindowState.Normal,,,,,Properties.Settings.Default.ImageFormState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,150,15,T:System.Windows.Forms.FormWindowState,,,,,Properties.Settings.Default.ImageFormState = FormWindowState.Normal;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,148,12,T:System.Windows.Forms.FormWindowState,,,,,if (Properties.Settings.Default.ImageFormState == FormWindowState.Minimized)              {                 Properties.Settings.Default.ImageFormState = FormWindowState.Normal;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,148,12,T:System.Windows.Forms.FormWindowState,,,,,if (Properties.Settings.Default.ImageFormState == FormWindowState.Minimized)              {                 Properties.Settings.Default.ImageFormState = FormWindowState.Normal;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,148,12,F:System.Windows.Forms.FormWindowState.Minimized,,,,,if (Properties.Settings.Default.ImageFormState == FormWindowState.Minimized)              {                 Properties.Settings.Default.ImageFormState = FormWindowState.Normal;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,148,12,T:System.Windows.Forms.FormWindowState,,,,,if (Properties.Settings.Default.ImageFormState == FormWindowState.Minimized)              {                 Properties.Settings.Default.ImageFormState = FormWindowState.Normal;              }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,142,12,M:System.Configuration.ApplicationSettingsBase.Upgrade,,,,,Properties.Settings.Default.Upgrade();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,114,6,T:System.Windows.Forms.FormClosingEventArgs,,,,,"private void ImageForm_FormClosing(object sender, FormClosingEventArgs e)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,133,12,M:System.Configuration.ApplicationSettingsBase.Save,,,,,Properties.Settings.Default.Save();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,131,15,P:System.Windows.Forms.Form.RestoreBounds,,,,,Properties.Settings.Default.ImageFormSize = this.RestoreBounds.Size;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,130,15,P:System.Windows.Forms.Form.RestoreBounds,,,,,Properties.Settings.Default.ImageFormLocation = this.RestoreBounds.Location;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,126,15,P:System.Windows.Forms.Form.Size,,,,,Properties.Settings.Default.ImageFormSize = this.Size;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,125,15,P:System.Windows.Forms.Form.Location,,,,,Properties.Settings.Default.ImageFormLocation = this.Location;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,123,12,T:System.Windows.Forms.FormWindowState,,,,,if (this.WindowState == FormWindowState.Normal)              {                 Properties.Settings.Default.ImageFormLocation = this.Location;                 Properties.Settings.Default.ImageFormSize = this.Size;              }              else              {                 Properties.Settings.Default.ImageFormLocation = this.RestoreBounds.Location;                 Properties.Settings.Default.ImageFormSize = this.RestoreBounds.Size;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,123,12,T:System.Windows.Forms.FormWindowState,,,,,if (this.WindowState == FormWindowState.Normal)              {                 Properties.Settings.Default.ImageFormLocation = this.Location;                 Properties.Settings.Default.ImageFormSize = this.Size;              }              else              {                 Properties.Settings.Default.ImageFormLocation = this.RestoreBounds.Location;                 Properties.Settings.Default.ImageFormSize = this.RestoreBounds.Size;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,123,12,F:System.Windows.Forms.FormWindowState.Normal,,,,,if (this.WindowState == FormWindowState.Normal)              {                 Properties.Settings.Default.ImageFormLocation = this.Location;                 Properties.Settings.Default.ImageFormSize = this.Size;              }              else              {                 Properties.Settings.Default.ImageFormLocation = this.RestoreBounds.Location;                 Properties.Settings.Default.ImageFormSize = this.RestoreBounds.Size;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,123,12,T:System.Windows.Forms.FormWindowState,,,,,if (this.WindowState == FormWindowState.Normal)              {                 Properties.Settings.Default.ImageFormLocation = this.Location;                 Properties.Settings.Default.ImageFormSize = this.Size;              }              else              {                 Properties.Settings.Default.ImageFormLocation = this.RestoreBounds.Location;                 Properties.Settings.Default.ImageFormSize = this.RestoreBounds.Size;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,123,12,P:System.Windows.Forms.Form.WindowState,,,,,if (this.WindowState == FormWindowState.Normal)              {                 Properties.Settings.Default.ImageFormLocation = this.Location;                 Properties.Settings.Default.ImageFormSize = this.Size;              }              else              {                 Properties.Settings.Default.ImageFormLocation = this.RestoreBounds.Location;                 Properties.Settings.Default.ImageFormSize = this.RestoreBounds.Size;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,122,12,T:System.Windows.Forms.FormWindowState,,,,,Properties.Settings.Default.ImageFormState = this.WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,122,12,P:System.Windows.Forms.Form.WindowState,,,,,Properties.Settings.Default.ImageFormState = this.WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,122,12,T:System.Windows.Forms.FormWindowState,,,,,Properties.Settings.Default.ImageFormState = this.WindowState;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,81,6,T:System.Windows.Forms.Keys,,,,,"protected override bool ProcessCmdKey(ref Message msg, Keys keyData)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,81,6,T:System.Windows.Forms.Message,,,,,"protected override bool ProcessCmdKey(ref Message msg, Keys keyData)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,111,9,"M:System.Windows.Forms.Form.ProcessCmdKey(System.Windows.Forms.Message@,System.Windows.Forms.Keys)",,,,,"return base.ProcessCmdKey(ref msg, keyData);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,108,15,T:System.Windows.Forms.ToolStripButton,,,,,toolStripAbout.PerformClick();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,108,15,M:System.Windows.Forms.ToolStripItem.PerformClick,,,,,toolStripAbout.PerformClick();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,83,9,T:System.Windows.Forms.Keys,,,,,switch (keyData)           {              case (Keys.Control | Keys.B):                 bgColorButton.PerformClick();                 return true;              case (Keys.Control | Keys.I):                 toolStripInsert.PerformClick();                 return true;              case (Keys.Control | Keys.O):                 toolStripOpen.PerformClick();                 return true;              case (Keys.Control | Keys.S):                 toolStripSave.PerformClick();                 return true;              case (Keys.Control | Keys.V):                 // let Ctrl-V pass through if no image data                 if (PasteImage())                 {                    return true;                 }                 break;              case (Keys.Shift | Keys.F1):                 new TestForm().ShowDialog();                 return true;              case (Keys.F1):                 toolStripAbout.PerformClick();                 return true;           }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,83,9,T:System.Windows.Forms.Keys,,,,,switch (keyData)           {              case (Keys.Control | Keys.B):                 bgColorButton.PerformClick();                 return true;              case (Keys.Control | Keys.I):                 toolStripInsert.PerformClick();                 return true;              case (Keys.Control | Keys.O):                 toolStripOpen.PerformClick();                 return true;              case (Keys.Control | Keys.S):                 toolStripSave.PerformClick();                 return true;              case (Keys.Control | Keys.V):                 // let Ctrl-V pass through if no image data                 if (PasteImage())                 {                    return true;                 }                 break;              case (Keys.Shift | Keys.F1):                 new TestForm().ShowDialog();                 return true;              case (Keys.F1):                 toolStripAbout.PerformClick();                 return true;           }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,83,9,F:System.Windows.Forms.Keys.F1,,,,,switch (keyData)           {              case (Keys.Control | Keys.B):                 bgColorButton.PerformClick();                 return true;              case (Keys.Control | Keys.I):                 toolStripInsert.PerformClick();                 return true;              case (Keys.Control | Keys.O):                 toolStripOpen.PerformClick();                 return true;              case (Keys.Control | Keys.S):                 toolStripSave.PerformClick();                 return true;              case (Keys.Control | Keys.V):                 // let Ctrl-V pass through if no image data                 if (PasteImage())                 {                    return true;                 }                 break;              case (Keys.Shift | Keys.F1):                 new TestForm().ShowDialog();                 return true;              case (Keys.F1):                 toolStripAbout.PerformClick();                 return true;           }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,105,15,T:System.Windows.Forms.DialogResult,,,,,new TestForm().ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,105,15,M:System.Windows.Forms.Form.ShowDialog,,,,,new TestForm().ShowDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,83,9,T:System.Windows.Forms.Keys,,,,,switch (keyData)           {              case (Keys.Control | Keys.B):                 bgColorButton.PerformClick();                 return true;              case (Keys.Control | Keys.I):                 toolStripInsert.PerformClick();                 return true;              case (Keys.Control | Keys.O):                 toolStripOpen.PerformClick();                 return true;              case (Keys.Control | Keys.S):                 toolStripSave.PerformClick();                 return true;              case (Keys.Control | Keys.V):                 // let Ctrl-V pass through if no image data                 if (PasteImage())                 {                    return true;                 }                 break;              case (Keys.Shift | Keys.F1):                 new TestForm().ShowDialog();                 return true;              case (Keys.F1):                 toolStripAbout.PerformClick();                 return true;           }
